"Product ID","Average Price","Price","Price Table","Status","Card Type","Related Image","Related Image Alt","Related Image Caption","Body","Related File","Type","Created date","Updated date","design form","Product Type","SKU","Price Table Amount","Price Table Quantity","Title","Packaging","summary"
"83","","$198.00","
 <tr><th>Quantity</th><th>1 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$198.00</td> </tr>


","0","","https://bigfundraisingideas.com/sites/default/files/smarkers-edit.png","","","<p>‘Smarkers’ are made from 100% recycled newspapers and plastic   and can make your group up to 50% profit with <a title=""free shipping"" href=""/resource/smencil-shipping-information"">free shipping</a> on all  orders!</p>
<h3><strong>Pricing & Profit:</strong></h3>
<table border=""0"">
<tr>
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>You Make</td>
</tr>
<tr>
<td>1+</td>
<td>$198</td>
<td>45%</td>
<td>$162+</td>
</tr>
</table>
<h3><strong>Product Details:</strong></h3>
<ul>
<li><strong>Minimum Order:</strong> 1 Case</li>
<li><strong>Packaging:</strong> 240 Smarkers/Case (6 buckets of 40)</li>
<li><strong>Average Price:</strong> $1.50</li>
</ul>
<table border=""0"">
<tr align=""center"">
<td colspan=""2"">'Smarker' Scents</td>
</tr>
<tr>
<td>Grape</td>
<td>Bubble Gum</td>
</tr>
<tr>
<td>Cherry Vanilla</td>
<td>Rootbeer</td>
</tr>
<tr>
<td>Orange Soda</td>
<td>Lemon Lime Fizz</td>
</tr>
<tr>
<td>Watermelon</td>
<td>Cotton Candy</td>
</tr>
<tr>
<td>Blueberry Syrup</td>
<td>Black Cherry</td>
</tr>
</table>
<h3><strong>What you need to know:</strong></h3>
<ul>
<li>Orders typically ship within 24 hours</li>
<li>Free shipping on reorders</li>
<li><a title=""Questions about Smencils?"" href=""/resource/answers-questions-about-smencils"">Questions about Smencils?</a></li>
</ul>
<h3><strong>Additional Information:</strong></h3>
","https://bigfundraisingideas.com/sites/default/files/purchase_order_form_3.pdf, https://bigfundraisingideas.com/sites/default/files/sales_tracking_sheet_53.pdf, https://bigfundraisingideas.com/sites/default/files/smencil_overview_0.pdf","Product","1379623985","1566834215","","135","C10-B40-K7000","19800 ","","Smarkers","",""
"84","","$200.00","
 <tr><th>Quantity</th><th>1 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$200.00</td> </tr>


","0","","https://bigfundraisingideas.com/sites/default/files/smanimals-fundraiser_0.png","Smanimals fundraiser C20-M-Assort","Smanimals fundraiser","<p>Smanimals are stuffed with soft stuffing and environmentally friendly scented clay beads. They also display well in concession stands.</p>
<h2>Pricing & Profit</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tr>
<td>1+</td>
<td>$200</td>
<td>33%</td>
<td>$100</td>
</tr>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 20 units per case (2 inner countertop displays of 10).  <a title=""Scents"" rel=""lightframe"" href=""/smanimal-scents""> Scents</a><br /><strong>Size:</strong> 6""<br /><strong>Average Price:</strong> $15.00<br /><strong>Delivery:</strong> 4-7 business days. <a title=""Free shipping"" rel=""lightframe"" href=""/smanimal-shipping"">Free shipping</a></p>
","","Product","1379625862","1566834149","","135","C20-M-Assort","20000 ","","Smanimals","","Earth-friendly scented stuffed animals. Displays well in concession stands."
"135","","$300.00","
 <tr><th>Quantity</th><th>1 - 3</th><th>4 - 9</th><th>10 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$300.00</td><td>$275.00</td><td>$250.00</td> </tr>


","0","","https://bigfundraisingideas.com/sites/default/files/spirit-mug-fundraiser_0.png","Spirit Mug Fundraiser 16191","Spirit Mug Fundraiser","<p>Sell your personalized spirit mugs designed with your mascot, name and colors. These thermal mugs keep liquid hot or cold and come with a matching black open-and-seal spill-proof lid and handle.</p>
<h2>Pricing & Profit</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tr>
<td>1-3</td>
<td>$300</td>
<td>40%</td>
<td>$200</td>
</tr>
<tr>
<td>4-9</td>
<td>$275</td>
<td>45%</td>
<td>$225</td>
</tr>
<tr>
<td>10+</td>
<td>$250</td>
<td>50%</td>
<td>$250</td>
</tr>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 36 units per case<br /><strong>Unit Size:</strong> 16 oz.<br /><strong><strong>Average Price</strong>:</strong> $12.00<br /><strong>Delivery:</strong> Ships within 10 business days after artwork approved. <a title=""Free shipping"" rel=""lightframe"" href=""/mug-shipping"">Free shipping</a></p>
","","Product","1393364298","1566834536","164","133","16191","30000 ","","Spirit Mugs","","Our spirit mug fundraisers come with a matching black open-and-seal spill-proof lid & handle.<a class=""button"" href=""/custom-mug-fundraisers/spirit-mugs"">Learn more </a>"
"136","","$232.00","
 <tr><th>Quantity</th><th>2 - 3</th><th>4 - 9</th><th>10 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$232.00</td><td>$212.00</td><td>$192.00</td> </tr>


","0","","https://bigfundraisingideas.com/sites/default/files/car-mug-fundraiser_0.png","Car Mug Fundraiser 902","Car Mug Fundraiser","<p>Sell your personalized car mugs designed with your mascot, name and colors. These thermal mugs keep liquid hot or cold and come with a matching black open-and-seal spill-proof lid and handle.</p>
<h2>Pricing & Profit</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tr>
<td>2-3</td>
<td>$232</td>
<td>40%</td>
<td>$152</td>
</tr>
<tr>
<td>4-9</td>
<td>$212</td>
<td>45%</td>
<td>$172</td>
</tr>
<tr>
<td>10+</td>
<td>$192</td>
<td>50%</td>
<td>$192</td>
</tr>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 32 units per case<br /><strong>Unit Size:</strong> 20 oz.<br /><strong><strong>Average Price</strong>:</strong> $12.00<br /><strong>Delivery:</strong> Ships within 10 business days after artwork approved. <a title=""Free shipping"" rel=""lightframe"" href=""/mug-shipping"">Free shipping</a></p>
","","Product","1393364584","1566830324","163","133","902","23200 ","","Car Mugs","","Your personalized 20 oz. thermally-insulated school mugs also fits in car cup holders.<a class=""button"" href=""/custom-mug-fundraisers/car-mugs"">Learn more </a>"
"142","","$120.00","
 <tr><th>Quantity</th><th>1 - 9</th><th>10 - 24</th><th>25 - 49</th><th>50 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$120.00</td><td>$115.00</td><td>$108.00</td><td>$100.00</td> </tr>


","0","","https://bigfundraisingideas.com/sites/default/files/double-dipped-pretzel-rods-fundraiser_0.png","Double-Dipped Pretzel Rods Fundraiser vwc-24300","Double-Dipped Pretzel Rods Fundraiser","<p>Double-Dipped Pretzel Rods offer more profit and twice the chocolate and toppings as our regular pretzel rods.</p>
<h2>Pricing & Profit</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tr>
<td>1-9</td>
<td>$120</td>
<td>50%</td>
<td>$120</td>
</tr>
<tr>
<td>10-24</td>
<td>$115</td>
<td>52%</td>
<td>$125</td>
</tr>
<tr>
<td>25-49</td>
<td>$108</td>
<td>55%</td>
<td>$132</td>
</tr>
<tr>
<td>50+</td>
<td>$100</td>
<td>58%</td>
<td>$140</td>
</tr>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 120 units per case (4 inner carriers of 30). <a title=""Carrier contents"" rel=""lightframe"" href=""/double-dipped-pretzel-rod-flavors"">Carrier contents</a><br /><strong>Unit Size:</strong> 8” (1.3 oz.)<br /><strong>Average Price:</strong> $2.00<br /><strong>Delivery:</strong> 3-7 business days. <a title=""Free shipping"" rel=""lightframe"" href=""/pretzel-rod-shipping"">Free shipping</a></p>
","","Product","1405512799","1566831284","","172","vwc-24300","12000 ","","Double-Dipped Pretzel Rods","","Our $2.00 double-dipped pretzel rod fundraiser offers more profit and twice the toppings."
"143","","$144.00","
 <tr><th>Quantity</th><th>1 - 9</th><th>10 - 24</th><th>25 - 49</th><th>50 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$144.00</td><td>$132.00</td><td>$125.00</td><td>$120.00</td> </tr>


","0","","https://bigfundraisingideas.com/sites/default/files/healthy-kids-pretzel-rods-fundraiser.png","Healthy Kids Pretzel Rods Fundraiser vwc-83008","Healthy Kids Pretzel Rods Fundraiser","<p>Healthy Kids Pretzel Rods are drizzled in milk chocolate and rainbow sprinkles and meet the nutrition requirements to be sold on campus during school hours.</p>
<h2>Pricing & Profit</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tr>
<td>1-9</td>
<td>$144</td>
<td>40%</td>
<td>$96</td>
</tr>
<tr>
<td>10-24</td>
<td>$132</td>
<td>45%</td>
<td>$108</td>
</tr>
<tr>
<td>25-49</td>
<td>$125</td>
<td>48%</td>
<td>$115</td>
</tr>
<tr>
<td>50+</td>
<td>$120</td>
<td>50%</td>
<td>$120</td>
</tr>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 240 units per case (8 inner carriers of 30)<br /><strong>Unit Size:</strong> 8” (0.5 oz.)<br /><strong>Average Price:</strong> $1.00<br /><strong>Delivery:</strong> 3-7 business days. <a title=""Free shipping"" rel=""lightframe"" href=""/pretzel-rod-shipping"">Free shipping</a></p>
","","Product","1405516416","1566831800","","172","vwc-83008","14400 ","","Healthy Kids Pretzel Rods","","Meets nutrition requirements as an on campus fundraiser. Fewer calories, fat, sugar and sodium."
"144","","$144.00","
 <tr><th>Quantity</th><th>1 - 9</th><th>10 - 24</th><th>25 - 49</th><th>50 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$144.00</td><td>$132.00</td><td>$125.00</td><td>$120.00</td> </tr>


","0","","https://bigfundraisingideas.com/sites/default/files/super-60-pretzel-rods-fundraiser_0.png","Super 60 Pretzel Rods Fundraiser vwc-41024","Super 60 Pretzel Rods Fundraiser","<p>Super 60 Pretzel Rods are salty pretzels dipped in milk chocolate topped with chocolate chunks. Our top selling flavor. Under 100 calories per rod.</p>
<h2>Pricing & Profit</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tr>
<td>1-9</td>
<td>$144</td>
<td>40%</td>
<td>$96</td>
</tr>
<tr>
<td>10-24</td>
<td>$132</td>
<td>45%</td>
<td>$108</td>
</tr>
<tr>
<td>25-49</td>
<td>$125</td>
<td>48%</td>
<td>$115</td>
</tr>
<tr>
<td>50+</td>
<td>$120</td>
<td>50%</td>
<td>$120</td>
</tr>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 240 units per case (4 inner carriers of 60)<br /><strong>Unit Size:</strong> 8” (0.9 oz.)<br /><strong>Average Price:</strong> $1.00<br /><strong>Delivery:</strong> 3-7 business days. <a title=""Free shipping"" rel=""lightframe"" href=""/pretzel-rod-shipping"">Free shipping</a></p>
","","Product","1435864744","1566834769","","172","vwc-41024","14400 ","","Super 60 Pretzel Rods","","This top selling pretzel rod blends sweet & salty to perfection. Under 100 calories."
"145","","$9.95","
 <tr><th>Quantity</th><th>1</th> </tr>

 <tr class=""odd""><td>Price</td><td>$9.95</td> </tr>


","0","","https://bigfundraisingideas.com/sites/default/files/candy-bar-sample-pack_1.png","Candy Bar Sample Pack","Candy Bar Sample Pack","<p>Want to try our candy bars before placing your order? You can order our candy bar sample pack for $9.95 (shipping included) which contains 6 candy bars in a variety of flavors.<br />
[b]Delivery:[/b] 3-7 business days.</p>
","","Product","1444501973","1614466363","","118","vc-SMPCB","995 ","","Candy Bar Sample Pack","","We're so confident you’ll love our candy bars we’ll deliver your sample pack for only $9.95.
"
"146","","$9.95","
 <tr><th>Quantity</th><th>1</th> </tr>

 <tr class=""odd""><td>Price</td><td>$9.95</td> </tr>


","0","","https://bigfundraisingideas.com/sites/default/files/pretzel-rods-sample-pack_1.png","Pretzel Rods Sample Pack vc-SMPPR","Pretzel Rods Sample Pack","<p>Want to try our pretzel rods before placing your order? You can order our pretzel rod sample pack for $9.95 (shipping included) which contains 6 pretzel rods.<br />
[b]Delivery:[/b] 3-7 business days.</p>
","","Product","1444505159","1614467160","","172","vc-SMPPR","995 ","","Pretzel Rods Sample Pack","","We're so confident you’ll love our pretzel rods we’ll deliver your sample pack for only $9.95."
"147","","$78.00","
 <tr><th>Quantity</th><th>1 - 9</th><th>10 - 24</th><th>25 - 49</th><th>50 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$78.00</td><td>$72.00</td><td>$69.00</td><td>$66.00</td> </tr>


","0","","https://bigfundraisingideas.com/sites/default/files/pretzel-rods-display-fundraiser.png","Pretzel Rods Display Fundraiser vwc-83430","Pretzel Rods Display Fundraiser","<p>With Pretzel Rods Display, you can feature our 3 most popular pretzel rods, chocolate chunk, crunchy toffee and peanut butter crunch at a school event. Comes in a convenient counter top display box.</p>
<h2>Pricing & Profit</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tr>
<td>1-9</td>
<td>$78</td>
<td>35%</td>
<td>$42</td>
</tr>
<tr>
<td>10-24</td>
<td>$72</td>
<td>40%</td>
<td>$48</td>
</tr>
<tr>
<td>25-49</td>
<td>$69</td>
<td>45%</td>
<td>$51</td>
</tr>
<tr>
<td>50+</td>
<td>$66</td>
<td>50%</td>
<td>$54</td>
</tr>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 120 units per case (4 inner carriers of 30). <a title=""Carrier contents"" rel=""lightframe"" href=""/pretzel-rods-display-flavors"">Carrier contents</a><br /><strong>Unit Size:</strong> 8” (0.85 oz.)<br /><strong><strong>Average Price</strong>:</strong> $1.00<br /><strong>Delivery:</strong> 3-7 business days. <a title=""Free shipping"" rel=""lightframe"" href=""/pretzel-rod-shipping"">Free shipping</a></p>
","","Product","1467239075","1566833743","","172","vwc-83430","7800 ","","Pretzel Rods Display","","Comes in a convenient counter top display. Offer our 3 most popular pretzel rods."
"151","","$160.00","
 <tr><th>Quantity</th><th>1 - 4</th><th>5 - 9</th><th>10 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$160.00</td><td>$154.00</td><td>$148.00</td> </tr>


","0","","https://bigfundraisingideas.com/sites/default/files/mexican-vero-lollipop-fundraiser_1.png","Mexican Vero Lollipop Fundraiser vwc-02730","Mexican Vero Lollipop Fundraiser","<p>Mexican Vero lollipops offer mango and strawberry flavors coated with chili.</p>
<h2>Pricing & Profit</h2>
<table border=""0"">
<thead>
<tr align=""center"" valign=""middle"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tr align=""left"">
<td>1-4</td>
<td>$160</td>
<td>50%</td>
<td>$160</td>
</tr>
<tr align=""left"">
<td>5-9</td>
<td>$154</td>
<td>52%</td>
<td>$166</td>
</tr>
<tr align=""left"">
<td>10+</td>
<td>$148</td>
<td>54%</td>
<td>$172</td>
</tr>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 640 units per case (16 inner bags of 40).<br /><strong>Unit Size: </strong>0.56 oz.<br /><strong>Average Price:</strong> 50¢<br /><strong>Delivery:</strong> 3-7 business days. <a title=""Free shipping"" rel=""lightframe"" href=""/lollipop-shipping"">Free shipping</a></p>
","","Product","1499384947","1566833331","","117","vwc-02730","16000 ","","Mexican Vero Lollipops","","Spicy and sweet wrapped in a tasty treat. Try our Mango & Strawberry coated with chili."
"155","","$144.00","
 <tr><th>Quantity</th><th>1 - 9</th><th>10 - 24</th><th>25 - 49</th><th>50 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$144.00</td><td>$132.00</td><td>$126.00</td><td>$120.00</td> </tr>


","0","","https://bigfundraisingideas.com/sites/default/files/1-premium-pretzel-rod-fundraiser.png","$1 Premium Pretzel Rods Fundraiser sc-12860","$1 Premium Pretzel Rods Fundraiser","<p>$1 Premium Pretzel Rods come with twice the amount of chocolate. Milk chocolate covered pretzel rods come in 3 flavors including Heath® Toffee Crunch, Party Chocolate Drops and Rainbow Sprinkle.</p>
<h2>Pricing & Profit</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tr>
<td>1-9</td>
<td>$144</td>
<td>40%</td>
<td>$96</td>
</tr>
<tr>
<td>10-24</td>
<td>$132</td>
<td>45%</td>
<td>$108</td>
</tr>
<tr>
<td>25-49</td>
<td>$126</td>
<td>48%</td>
<td>$115</td>
</tr>
<tr>
<td>50+</td>
<td>$120</td>
<td>50%</td>
<td>$120</td>
</tr>
</table>
<h2>Product Details</h2>
<p>[b]Packaging:[/b] 240 units per case (4 inner carriers of 60). [url=/1-premium-pretzel-rod-flavors]Carrier contents[/url]<br />
[b]Unit Size:[/b] 7” (0.941 oz. ave)<br />
[b][b]Average Price[/b]:[/b] $1.00<br />
[b]Delivery:[/b] 3-7 business days. [url=/1-premium-pretzel-rod-shipping]Free shipping[/url]</p>
","","Product","1516734527","1614464710","","172","sc-12860","14400 ","","$1 Premium Pretzel Rods","","$1.00 premium pretzel rods offer a better value with twice the chocolate"
"158","","$180.00","
 <tr><th>Quantity</th><th>1 - 25</th><th>26 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$180.00</td><td>$165.00</td> </tr>


","0","","https://bigfundraisingideas.com/sites/default/files/graduation-smencils-fundraising.png","Graduation Smencil Fundraiser Product B50T29","Graduation Smencil Fundraiser Product","<p>Graduation Smencils are made from 100% reused newspapers and plastic. Prepare for one of life's special moments with a graduation smencils fundraiser.</p>
<h2>Pricing & Profit</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tr>
<td>1-25</td>
<td>$180</td>
<td>40%</td>
<td>$120</td>
</tr>
<tr>
<td>26+</td>
<td>$165</td>
<td>45%</td>
<td>$135</td>
</tr>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 300 units per case (6 inner carriers of 50). <a title=""Scents"" rel=""lightframe"" href=""/graduation-smencil-scents""> Scents</a><br /><strong>Average Price:</strong> $1.00<br /><strong>Delivery:</strong> 4-7 business days. <a title=""Free shipping"" rel=""lightframe"" href=""/smencil-shipping"">Free Shipping</a></p>
","","Product","1518055364","1566831607","","135","B50T29","18000 ","","Graduation Smencils","","Prepare for one of life's special moments with a graduation smencils fundraiser."
"163","25","$540.00","
 <tr><th>Quantity</th><th>2 - 9</th><th>10 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$540.00</td><td>$495.00</td><td>$450.00</td> </tr>


","0","","https://bigfundraisingideas.com/sites/default/files/diamond-vortex-tumbler-fundraiser.png","Diamond Vortex Tumbler Fundraising Product TUMBLER22DV","Diamond Vortex Tumbler Fundraising Product","<p>Add your mascot, name and  coloring to our exclusive stainless steel Diamond Vortex tumbler. These tumblers are double wall vacuum sealed, come with a no-slip grip bottom and have a see-through slide closure lid. <a title=""Opens in new window"" href=""/contact/diamond-vortex-design-form"" target=""_blank"">Design your tumbler</a></p>
<p>Keep drinks cold for up to 12 hours and hot for as long as 6 hours. BPA Free</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>2-9</td>
<td>$540</td>
<td>40%</td>
<td>$360</td>
</tr>
<tr>
<td>10-24</td>
<td>$495</td>
<td>45%</td>
<td>$405</td>
</tr>
<tr>
<td>25+</td>
<td>$450</td>
<td>50%</td>
<td>$450</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 36 items per case<br /><strong>Size:</strong> <a title=""Dimensions"" href=""/tritan-tumbler-dimensions"" rel=""lightframe"">Dimensions</a><br /><strong>Volume:</strong> 22 oz.<br /><strong>Selling Price:</strong> $25<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> Ships within 10 business days after artwork approved. <a title=""Free shipping"" rel=""lightframe"" href=""/mug-shipping"">Free shipping</a></p>
","","Product","1518155393","1614466736","","133","TUMBLER22DV","54000 ","","Diamond Vortex Tumbler","36","Feature your school on our unique Diamond Vortex tumbler. Double Wall Vacuum Sealed."
"165","","$96.00","
 <tr><th>Quantity</th><th>1 - 4</th><th>5 - 9</th><th>10 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$96.00</td><td>$88.00</td><td>$80.00</td> </tr>


","0","","https://bigfundraisingideas.com/sites/default/files/caramel-dark-fudge-sea-salt-popcorn-fundraiser.png","Caramel Dark Fudge Sea Salt Popcorn Fundraising Product vwc-31051","Caramel Dark Fudge Sea Salt Popcorn Fundraising Product","<p>Caramel corn dunked in dark fudge and sprinkled with sea salt. An irresistible combination.</p>
<h2>Pricing & Profit</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tr>
<td>1-4</td>
<td>$96.00</td>
<td>40%</td>
<td>$64</td>
</tr>
<tr>
<td>5-9</td>
<td>$88.00</td>
<td>45%</td>
<td>$72</td>
</tr>
<tr>
<td>10+</td>
<td>$80.00</td>
<td>50%</td>
<td>$80</td>
</tr>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 16 units per case<br /><strong>Unit Size:</strong> 10 oz.<br /><strong>Average Price:</strong> $10.00<br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" rel=""lightframe"" href=""/popcorn-shipping"">Free shipping</a></p>
","","Product","1518750660","1566830526","","119","vwc-31051","9600 ","","Caramel Dark Fudge Sea Salt Popcorn","","Caramel corn dunked in dark fudge and sprinkled with sea salt. An irresistible combination."
"167","","$96.00","
 <tr><th>Quantity</th><th>1 - 4</th><th>5 - 9</th><th>10 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$96.00</td><td>$88.00</td><td>$80.00</td> </tr>


","0","","https://bigfundraisingideas.com/sites/default/files/white-fudge-almonds-popcorn-fundraiser.png","White Fudge with Almond Popcorn Fundraising Product vwc-31040","White Fudge with Almond Popcorn Fundraising Product","<p>Tempt your senses with this creamy medley of popcorn, almonds and luscious white fudge.</p>
<h2>Pricing & Profit</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tr>
<td>1-4</td>
<td>$96.00</td>
<td>40%</td>
<td>$64</td>
</tr>
<tr>
<td>5-9</td>
<td>$88.00</td>
<td>45%</td>
<td>$72</td>
</tr>
<tr>
<td>10+</td>
<td>$80.00</td>
<td>50%</td>
<td>$80</td>
</tr>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 16 units per case<br /><strong>Unit Size:</strong> 10 oz.<br /><strong>Average Price:</strong> $10.00<br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" rel=""lightframe"" href=""/popcorn-shipping"">Free shipping</a></p>
","","Product","1518751541","1566835537","","119","vwc-31040","9600 ","","White Fudge with Almond Popcorn","","Tempt your senses with this creamy medley of popcorn, almonds and luscious white fudge."
"175","2","$180.00","
 <tr><th>Quantity</th><th>1 - 4</th><th>5 - 9</th><th>10 - 24</th><th>25 - Unlimited</th><th>50 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$180.00</td><td>$168.00</td><td>$156.00</td><td>$144.00</td><td>$144.00</td> </tr>


","0","","https://bigfundraisingideas.com/sites/default/files/xl-hersheys-assortment-fundraising-carrier.png","$2 Hersheys Assortment Fundraising Carrier rsd-39938","$2 Hersheys Assortment Carrier","<p>Make twice the profit with our $2 XL Hershey's Assortment fundraising kit. Offer 4 popular name-brand candy products, including Hershey's Milk Chocolate with Almonds, Kit Kat, Reese's Peanut Butter Cups, and Twizzlers.</p>
<p><a title=""Receive a free 5 lb. Hershey chocolate bar"" rel=""lightframe"" href=""/free-5-pound-hersheys-chocolate-bar"">Receive a free 5 lb. Hershey chocolate bar</a> with every 6 cases ordered.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-4</td>
<td>$180</td>
<td>25%</td>
<td>$60</td>
</tr>
<tr>
<td>5-9</td>
<td>$168</td>
<td>30%</td>
<td>$72</td>
</tr>
<tr>
<td>10-24</td>
<td>$156</td>
<td>35%</td>
<td>$84</td>
</tr>
<tr>
<td>25+</td>
<td>$144</td>
<td>40%</td>
<td>$96</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 120 items per case (4 inner carriers of 30). <a title=""Carrier contents"" rel=""lightframe"" href=""/hersheys-assortment-flavors"">Carrier contents</a><br /><strong>Item Size Range:</strong> 1.85-5 oz.<br /><strong>Selling Price:</strong> $2.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery: </strong>3-7 business days. <a title=""Free Shipping"" rel=""lightframe"" href=""/candy-bar-shipping"">Free Shipping</a></p>
","","Product","1561673600","1614465382","","118","rsd-39938","18000 ","","$2 Hershey's Assortment","120","Sell our 4 most popular name brand candy. All items $2. Great value. King-size products."
